enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,mad_error,medae,rmedae,fit_quality,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,optimizer_status,optimizer_status_meaning,optimizer_warnflag,optimizer_grad_norm,failure_detail,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2022_47,linear,1980,1,40,4.4288693697225354e-05,-9.543332254858424,,,,0.31969592511357964,0.13149660343088526,9.644476259929036e-05,0.11206878628301235,very_good,"linear_fit_t_mean=35.850000,skip_weeks=2",,,,,,4.0,73.0,35.85,-9.545096851386823,-8.445983575215992,-9.411968956521907,0.00014309222318188445,7.15512307117251e-05,7.17772035910098e-05,7.178235592779428e-05,4.0,5.0,71.0,73.0,2022-51,2024-16,,,,,,,,,,,,,,
2022_47,linear,1980,2,72,-0.0024313206912785035,-11.098875322905633,,,,0.45707437684369373,0.3394574828171181,0.28900594523154055,1.1134420329960928,poor,"linear_fit_t_mean=37.500000,skip_weeks=2",,,,,,2.0,73.0,37.5,-12.958401053820552,-10.392716247824263,-11.162977677814354,1.6493174182400202e-05,2.3562232569764407e-05,9.434785582736601e-06,2.358752031584242e-05,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,1980,3,71,-0.0028370230710470013,-11.242022270253859,,,,0.47858324443167705,0.35184695381961195,0.2851474676171204,0.988470063147458,poor,"linear_fit_t_mean=37.647887,skip_weeks=2",,,,,,2.0,73.0,37.647887323943664,-12.944092804304741,-10.45870319777034,-11.275572016423391,2.1510927551948286e-05,1.4340824024008458e-05,9.569492458078874e-06,1.913935122449701e-05,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,1980,4,29,-0.017738080043178676,-9.747626418666574,,,,0.46774816521987106,0.31857992707976357,0.231316713575076,388.74424731548567,poor,"linear_fit_t_mean=45.068966,skip_weeks=17",,,,,,17.0,72.0,45.06896551724138,-10.067135843914505,-8.455998403321011,-9.715756575796728,0.00012735068149819913,4.245202921336207e-05,4.252785575189527e-05,4.252966444740344e-05,17.0,23.0,70.0,72.0,2023-12,2024-15,,,,,,,,,,,,,,
2022_47,linear,1990,0,71,-0.005177467526514655,-11.346929284340328,,,,0.48713818016609367,0.4019628986754483,0.37072182065568526,1.1001174595213046,poor,"linear_fit_t_mean=37.619718,skip_weeks=2",,,,,,2.0,73.0,37.61971830985915,-12.895728739343149,-10.593494808634311,-11.417369324042442,1.5040609646291068e-05,1.2533998470962592e-05,5.017813237081164e-06,5.017838415622414e-06,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,1990,1,12,1.3118996863239474e-05,-9.569302904825694,,,,3.937013486404848e-05,3.1644986444738045e-05,2.6659362863945546e-05,0.1272451369835455,very_good,"linear_fit_t_mean=43.250000,skip_weeks=2",,,,,,11.0,73.0,43.25,-9.56969173071207,-9.568923493777918,-9.569307656955882,6.981290145254491e-05,6.981777563404516e-05,6.986167391413413e-05,6.986655490856552e-05,11.0,19.0,63.0,73.0,2023-06,2024-16,,,,,,,,,,,,,,
2022_47,linear,1990,2,68,6.518688667544962e-06,-11.745713455919097,,,,0.6038412671040982,0.47013274558231544,0.40545757022776296,1.0000139765056253,poor,"linear_fit_t_mean=37.808824,skip_weeks=2",,,,,,2.0,73.0,37.80882352941177,-12.844375497371106,-10.898499679944683,-11.894884353405748,1.5842504383438294e-05,1.3202261283609464e-05,1.3208957787018368e-05,5.283611031106373e-06,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,1990,3,64,0.006060367202976486,-11.631272166088666,,,,0.590146631193281,0.4772881593057813,0.36473622343788836,1.0521543123911528,poor,"linear_fit_t_mean=36.671875,skip_weeks=2",,,,,,3.0,73.0,36.671875,-12.51031311787314,-10.718502009427667,-11.700725937172638,2.213042195428709e-05,3.688417263258315e-06,7.381108790278442e-06,1.1071785768446284e-05,3.0,4.0,72.0,73.0,2022-50,2024-16,,,,,,,,,,,,,,
2022_47,linear,1990,4,13,2.0068540916194026e-05,-9.253776431420546,,,,5.276070100652901e-05,4.3915929741007614e-05,4.0071181350853635e-05,0.13948110236061181,very_good,"linear_fit_t_mean=42.692308,skip_weeks=17",,,,,,17.0,73.0,42.69230769230769,-9.254357256629726,-9.253208271438744,-9.253782864880126,9.56937799773427e-05,9.570293815319743e-05,9.579461641586159e-05,9.580379390348861e-05,17.0,21.0,65.0,73.0,2023-12,2024-16,,,,,,,,,,,,,,
2022_47,linear,2000,0,62,5.870276162868651e-06,-12.269371817042988,,,,0.5472838724729534,0.44258974716660643,0.4054615879827823,0.9999565894852166,poor,"linear_fit_t_mean=38.000000,skip_weeks=2",,,,,,2.0,73.0,38.0,-12.962729693328168,-11.170773127053181,-12.139837689582787,2.3461621479970316e-06,4.692346313907535e-06,7.041080007882233e-06,7.04112958501843e-06,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,2000,1,4,,,,,,,,,,,"insufficient_data_for_fit (need 5, have 4)",,,,,,26.0,46.0,36.0,-9.427063354947459,-8.733755129203745,-9.253595376477378,8.051529795008149e-05,0.00016105653119039272,8.053475078849622e-05,8.054123715695671e-05,26.0,27.0,45.0,46.0,2023-21,2023-41,,,,,,,,,,,,,,
2022_47,slope8,2000,1,4,,,,,,,,,,,"slope8_not_attempted_insufficient_data (need 5, have 4)",,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,False,False,False
2022_47,linear,2000,2,55,4.299495305999003e-06,-12.2371205282902,,,,0.542287279934887,0.4387686621306037,0.6931398595517546,1.000202779044846,poor,"linear_fit_t_mean=36.763636,skip_weeks=2",,,,,,3.0,72.0,36.763636363636365,-12.930391404786285,-11.3207862725089,-12.277254550125715,7.269678413764496e-06,4.8464757640255625e-06,7.271740079049138e-06,4.847850220797044e-06,3.0,4.0,71.0,72.0,2022-50,2024-15,,,,,,,,,,,,,,
2022_47,linear,2000,3,38,4.9537899249725575e-06,-12.017491873074809,,,,0.5337907889442474,0.3238672182364258,3.0003509552400942e-05,0.1774809669476663,very_good,"linear_fit_t_mean=38.578947,skip_weeks=2",,,,,,2.0,73.0,38.578947368421055,-12.017674664619003,-10.631054275541098,-11.693642661669793,6.0365695381940775e-06,6.036605978598256e-06,6.03857441335197e-06,1.2077294686120522e-05,2.0,3.0,69.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,2000,4,4,,,,,,,,,,,"insufficient_data_for_fit (need 5, have 4)",,,,,,18.0,46.0,32.5,-8.168486410431493,-8.167635708539963,-8.168061099690762,0.0002834467139158698,0.000283527078735257,0.00028360748913869007,0.00028368794516493793,18.0,30.0,36.0,46.0,2023-13,2023-41,,,,,,,,,,,,,,
2022_47,slope8,2000,4,4,,,,,,,,,,,"slope8_not_attempted_insufficient_data (need 5, have 4)",,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,False,False,False,False
2022_47,linear,-2,0,72,-0.0034451125430767114,-8.719572610891609,,,,0.13526514140409282,0.10504651696510048,0.08771962810171186,0.9067154179732372,poor,"linear_fit_t_mean=37.500000,skip_weeks=2",,,,,,2.0,73.0,37.5,-8.9806773997486,-8.217551134914478,-8.722953441673262,0.00020851109314369356,0.00021436141147967476,0.00014001414617399873,0.00014455162370189875,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,-2,1,72,-0.007145826495897939,-8.41083859222209,,,,0.30344898489578515,0.23881857669661327,0.21348887763822377,0.9057245182599503,poor,"linear_fit_t_mean=37.500000,skip_weeks=2",,,,,,2.0,73.0,37.5,-9.27946212332137,-7.6105123654926885,-8.437139618009745,0.000262442881585421,0.0003551959019938602,0.0002980812999589281,0.00017260317005039893,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,-2,2,72,-0.001590427206474485,-9.080263559639274,,,,0.11739400085946854,0.0863449454401267,0.07023487594339795,0.9233528314551204,poor,"linear_fit_t_mean=37.500000,skip_weeks=2",,,,,,2.0,73.0,37.5,-9.27788041123671,-8.609678373900273,-9.06178889708739,0.0001392796458977227,0.00014732763283890955,0.00010377088160297757,0.00010044887803246975,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,-2,3,72,-0.0014175399704057514,-8.3441165207007,,,,0.11105844048184063,0.09024242863414694,0.07727706784790911,0.96367377400549,poor,"linear_fit_t_mean=37.500000,skip_weeks=2",,,,,,2.0,73.0,37.5,-8.527728219322226,-8.001488821959557,-8.328235398572843,0.0002658470831782483,0.0003115628552904345,0.00020321125047402118,0.00021093616042526888,2.0,3.0,72.0,73.0,2022-49,2024-16,,,,,,,,,,,,,,
2022_47,linear,-2,4,57,0.0033049426354708885,-7.540461447977262,,,,0.09400656637758052,0.07441232131283936,0.052134848381591326,0.7639704802505778,poor,"linear_fit_t_mean=45.000000,skip_weeks=17",,,,,,17.0,73.0,45.0,-7.745600508615437,-7.298170781252868,-7.531294984651743,0.0005200043127701847,0.0005449793254387312,0.0005102643134530146,0.0004978007845961949,17.0,18.0,72.0,73.0,2023-12,2024-16,,,,,,,,,,,,,,
